date_summary,opening,closing,lowest,highest,volume,quantity,amount,avg_price
2020-03-01,39121.79000999,38799.99000000,38450.00000000,39339.50304000,2494910.77762150,64.39505732,1700,38743.82416065
2020-03-02,38799.99000000,39940.00017000,38799.99000000,40799.19999999,7996262.54208032,199.23631049,4410,40134.56443965
2021-03-05,273999.99991999,279007.09934999,271000.00000000,283288.00000000,39533204.04878298,142.61879583,11835,277194.90839856
2020-03-03,40094.99949000,39870.45019000,39500.00000000,40780.12670000,5548943.58598636,138.72106749,3565,40000.72726074
2020-03-04,39870.84004000,40890.01999999,39775.00000000,41000.00000000,6778811.50648283,168.56768553,3672,40214.18153289
2020-03-05,40890.01999999,41800.00000000,40677.35000000,42962.51999999,9890298.67411166,234.53487660,5783,42169.84193348
2020-03-06,41800.00000000,42180.00000000,41650.00001000,42900.69999999,7313405.52365733,172.33237698,4129,42437.79173605
2020-03-07,42168.51000000,41082.00000000,41082.00000000,42439.94999999,1961886.72694851,47.07332041,1530,41677.25390647
2020-03-08,41082.00000000,39050.00000000,38521.00000000,41199.32554000,7196153.78375866,181.86949679,4816,39567.67853197
2020-03-09,39050.00000000,38050.01000000,37000.00000000,40270.00000000,18761278.03800568,493.65055624,7796,38005.17957663
2020-03-10,38050.00000000,37400.00000000,36784.11000000,39225.00000000,10911566.55610113,287.30683652,5649,37978.79190160
2020-03-11,37400.00000000,37184.07000000,36250.00000000,38660.00000000,9074494.90793702,243.42947924,5056,37277.71565000
2020-03-12,37184.07000000,26500.00000000,20510.00001000,37298.89993000,39878406.63019468,1344.12135186,20460,29668.75466617
2020-03-13,26500.00000000,28246.00000000,25238.62485000,34499.98000000,32055709.05900804,1128.84882941,16062,28396.81295101
2020-03-14,28246.00000000,27002.09000000,26500.00000000,29000.00000000,5292433.70298667,191.73572100,4028,27602.75276502
2020-03-15,27002.09000000,27900.00000000,26866.00000000,30000.00000000,4947077.22240367,176.35313816,3076,28052.10768586
2020-03-16,27490.24234000,26628.00000000,24000.00000000,27989.98993000,19288382.48973710,745.97424036,11019,25856.63344142
2020-03-17,26898.99918000,27300.26070000,25200.00000000,27998.00000000,10388315.13539441,382.66042563,6014,27147.60774723
2020-03-18,27400.00000000,27616.53998000,26300.00000000,28121.15000000,8321821.58180496,303.02973992,5822,27462.06225171
2020-03-19,27368.20800000,31618.99990000,27368.20800000,33000.00000000,25127425.55818186,807.18786092,12861,31129.58801132
2020-03-20,31600.02000000,32378.00029000,29500.00000000,35789.00000000,23031562.05440581,698.27365739,13099,32983.57572372
2020-03-21,32379.00003000,32496.71688000,30900.05001000,32899.00000000,3981449.45495193,123.88725430,2886,32137.68419881
2020-03-22,32224.15684000,31194.70916000,30701.00000000,32650.00000000,3970130.84298906,126.14995458,3056,31471.52019362
2020-03-23,31194.69932000,33139.99992000,30702.00001000,33349.00000000,11243922.80459891,347.12954298,6419,32391.14339872
2020-03-24,33139.99976000,33985.87414000,32500.00000000,34486.99993000,10695462.68129811,316.11188532,7206,33834.42122231
2020-03-25,33984.83944000,33978.97991000,33502.01999999,34650.00000000,8351559.44033910,245.61032077,4876,34003.29193885
2020-03-26,33823.17001000,33990.00000000,33300.00000000,34120.00000000,6251914.81447190,185.46368664,4018,33709.64380001
2020-03-27,33920.00000000,32759.07138000,32000.00000000,34250.00000000,7625355.57801482,227.85538298,5475,33465.76884990
2020-03-28,32758.97113000,32102.60000000,31245.00001000,32990.00000000,3817002.10753774,118.69743061,2759,32157.41139401
2020-03-29,32347.33763000,31994.14500000,31000.00000000,32347.33763000,4259883.33946677,134.90561152,2732,31576.76905704
2020-03-30,31993.66775000,33200.06000000,31615.09000000,33606.07000000,8144656.75909459,246.86346078,5059,32992.55683024
2020-03-31,33200.06000000,32399.65793000,31509.12000000,33500.00000000,11996644.98234285,364.49231886,6889,32913.29984638
2020-04-01,32100.00003000,33395.97970000,32002.00000000,33960.00000000,11188317.34582213,340.64275873,6555,32844.72386028
2020-04-02,33395.97943000,34834.43682000,33099.00000000,36500.00000000,23477829.07790142,675.12456072,11573,34775.55171872
2020-04-03,34974.49000000,35450.00000000,34659.05036000,36000.00000000,11420801.36649693,321.13485268,5961,35563.88000612
2020-04-04,35450.00000000,35555.56000000,35400.00000000,36000.00000000,2779451.77978705,78.08522940,2008,35595.10295537
2020-04-05,35556.01000000,35550.00001000,35260.00000000,35930.00000000,2450296.14102827,68.89284944,1795,35566.77015025
2020-04-06,35745.70984000,37679.99998999,35544.01999999,38450.00000000,20668422.32169859,553.86069126,11493,37317.00524604
2020-04-07,37679.99998999,37879.99992000,36600.50000000,38897.00000000,11961175.91419885,314.55268237,6627,38025.98605765
2020-04-08,37800.19991000,37950.00000000,37411.99000000,38482.19999000,7863146.53060162,207.27302294,4187,37936.17914704
2020-04-09,37782.98958999,37334.37429000,37000.00000000,38073.10644000,7751527.22102365,207.07047234,4018,37434.24706298
2020-04-10,37200.00001000,36005.41290000,35107.47500000,37590.00000000,6530217.15535599,181.51283795,3840,35976.61316471
2020-04-11,35780.07015000,35600.00000000,35360.00000000,36400.00000000,2209149.14689781,61.79641951,1449,35748.82111965
2020-04-12,35513.50001000,35999.68890000,35100.00000000,37449.99741000,4749212.65977003,131.40843668,2687,36140.85046407
2020-04-13,35634.67161000,35715.20019000,34500.90000000,36200.00000000,10255532.88946205,289.35388181,4944,35442.87301525
2020-04-14,35899.88215000,35773.00491000,35700.00000000,36700.00000000,7387348.19802896,204.43145367,3736,36136.06451164
2020-04-15,35773.00491000,35542.15399000,34700.00000000,36399.99000000,8515637.55727121,238.98741707,4643,35632.15863694
2020-04-16,35541.81800000,36953.94999999,35003.30000000,37400.00000000,11248311.16709628,306.43028138,5781,36707.57053265
2020-04-17,36957.98000000,36950.00000000,36701.01010000,37500.00000000,4950988.17060666,133.28051319,3435,37147.12715390
2020-04-18,37099.94991000,37400.00001000,36890.00000000,37700.00000000,3291917.23278569,87.97036008,2145,37420.75432898
2020-04-19,37489.96999000,37225.99975000,37000.00000000,37489.99998999,1751188.64430057,47.08071925,1519,37195.45224026
2020-04-20,37167.51715000,36855.00000000,36401.00000000,37666.00000000,7268224.88574203,196.38940718,4725,37009.25111037
2020-04-21,36855.00000000,36775.00000000,36510.00000000,36950.00000000,1296849.56110054,35.27846324,1310,36760.37565123
2020-04-22,36680.00000000,38149.00000000,36680.00000000,38400.00000000,12306539.47972789,324.97089799,6520,37869.66634694
2020-04-23,38042.00000000,40144.99958000,37850.00000000,41000.00000000,25218103.67039965,632.78806459,12707,39852.36935013
2020-04-24,39994.25000000,41399.98000000,39806.00001000,42498.00000000,20017523.23337746,481.23735713,9905,41595.94623484
2020-04-25,41399.98000000,41489.99000000,41000.01000000,41900.00000000,3498946.94480045,84.32548694,2324,41493.35001516
2020-04-26,41489.99000000,42091.00000000,41220.00000000,42339.12000000,4093896.38364939,97.77373116,2619,41871.12770555
2020-04-27,42200.00000000,43459.00000000,42050.00032000,44000.00000000,16245800.97737565,376.84983534,8428,43109.48142704
2020-04-28,43459.00000000,43249.99880000,42600.12000000,43900.00000000,12495817.32903601,289.35179476,7000,43185.55321006
2020-04-29,43105.00017000,46502.01010000,43000.10000000,47000.00000000,34421329.65363302,756.03981344,16386,45528.46165205
2020-04-30,46697.94992000,47299.99993000,45000.00000000,48500.00000000,32882273.88890131,695.10925483,16111,47305.18786855
2020-05-01,47296.99993000,47510.00000000,46990.00000000,48497.00000000,6343919.96071465,132.78277061,4113,47776.68014886
2020-05-02,47510.00000000,48700.00000000,47262.50000000,49000.00000000,9211567.08190126,190.81346519,4185,48275.24657512
2020-05-03,48700.00000000,48350.00000000,48000.00000000,48849.81970000,4727153.25654275,97.72451209,3321,48372.23696946
2020-05-04,48350.00000000,48556.02000000,47800.00000000,49459.99900000,16395581.78147976,335.50509470,8513,48868.35413230
2020-05-05,48514.00100000,49669.97753000,48417.50000000,49800.00000000,13527761.55130916,274.44791357,7236,49290.81578847
2020-05-06,49669.97754000,52701.19450000,49481.00000000,53080.64396000,32479089.50526219,625.26423772,16295,51944.58205973
2020-05-07,52936.97295000,57500.00000000,52600.00000000,58000.00000000,43719875.41285816,778.44345612,22068,56163.19986909
2020-05-08,57500.00000000,54899.96901000,46200.00011000,58888.88000000,57157076.60053790,1034.56145915,23519,55247.63762893
2020-05-09,54502.50911000,48255.00000000,48000.00000000,55188.16532000,38192169.60315420,743.56986419,13759,51363.25642346
2020-05-10,48255.00000000,50496.98586000,47000.00000000,51899.99990000,21722436.72751123,444.35511953,9595,48885.30765773
2020-05-11,50250.92030000,50000.00000000,48010.00000000,54000.00000000,44095572.64754748,861.91314647,17211,51160.11146615
2020-05-12,49999.99945000,51654.84000000,49744.89108000,52500.00000000,17241708.02451719,335.73365338,8833,51355.31648655
2020-05-13,51654.84000000,53899.00000000,51215.00000000,54999.99000000,23982585.86589230,446.32250254,11712,53733.75917505
2020-05-14,53899.00000000,54815.98000000,53751.00000000,57464.22000000,31925837.00177813,569.11983247,14636,56096.86252404
2020-05-15,54815.50010000,54000.31260000,53299.00000000,55890.00000000,17867638.25591924,327.44195588,9529,54567.34525024
2020-05-16,54000.35714000,55399.99000000,54000.00000000,55400.00000000,4207287.40735067,77.16140953,2682,54525.79770681
2020-05-17,55399.98000000,55887.99939000,54200.00000000,56659.00000000,11448794.42101282,205.55325928,5607,55697.45992408
2020-05-18,55502.00014000,55057.46425000,55000.00000000,56479.99998000,11053250.93015530,198.83129812,6049,55591.10177656
2020-05-19,55379.99990000,55800.54521000,55000.00000000,56000.00000000,10102568.99407903,181.18803700,5597,55757.37317623
2020-05-20,55960.00000000,54835.19999000,54001.00000000,56298.00000000,13715307.73961007,248.30919339,7123,55234.79639381
2020-05-21,54835.19999000,51126.00000000,50000.00000000,54999.98000000,28512341.09986133,548.68402395,13750,51964.95588590
2020-05-22,51126.00000000,52000.00000000,50551.00000000,52498.99975000,12904364.07043018,248.59901033,5807,51908.34852198
2020-05-23,52000.00000000,51600.00000000,51499.99000000,52300.00000000,2538285.53642778,48.93377819,1578,51871.84865579
2020-05-24,51600.00000000,49555.02135000,49150.00000000,51990.00000000,10192989.24936484,203.08575937,5027,50190.56619718
2020-05-25,49889.81812000,49633.82293000,48095.93601000,49985.00000000,13197351.26265360,269.16352421,7531,49030.97959275
2020-05-26,49500.00000000,47626.00000000,47175.00000000,49950.01000000,13908660.97852392,289.10947940,7095,48108.63001583
2020-05-27,47657.01000000,49091.71016000,47500.00000000,49920.00000000,11228103.38366363,228.22127285,5566,49198.32075007
2020-05-28,49092.11254000,51431.00010000,48650.00000000,51990.00000000,14555592.96185965,285.55908375,6796,50972.26385066
2020-05-29,51699.94766000,50600.00000000,50600.00000000,51780.00000000,6452938.56017083,126.01477596,4132,51207.79298309
2020-05-30,50610.00000000,51305.00004000,50200.00000000,51650.00000000,3322217.64137816,65.01940141,2221,51095.78939243
2020-05-31,51305.00018000,51020.00000000,50710.13000000,51550.00000000,2247779.54067328,43.96634110,1377,51125.00800466
2020-06-01,51014.88448000,53450.00000000,51014.00000000,54998.00000000,21655441.46316564,409.50128715,9260,52882.47471425
2020-06-02,53499.97000000,50500.00020000,49899.00000000,54000.00000000,19550706.08329827,381.88418926,9211,51195.37973327
2020-06-03,50597.99999000,49798.99849000,48585.00000000,51200.00000000,16169190.16482889,326.75419708,7505,49484.26159272
2020-06-04,49570.26274000,50299.98761000,48607.99000000,50912.80597000,6601958.45150760,132.01566255,4543,50008.90291337
2020-06-05,50299.97567000,48799.99999000,48200.00000000,50990.00000000,13947227.33544386,283.68937543,7360,49163.72815972
2020-06-06,48799.99999000,48700.34617000,48470.23498000,49500.00000000,2150660.00721707,44.01273615,1742,48864.49231166
2020-06-07,48701.00580000,49100.00000000,47650.00000000,50490.00000000,7334340.86440356,150.64245090,3471,48687.07871244
2020-06-08,49264.53700000,47550.00017000,47040.00001000,49297.40087000,11873819.20662617,247.01217266,6597,48069.77356120
2020-06-09,47600.00003000,48082.00000000,47101.00000000,48590.00000000,6551764.46566209,136.06082994,4053,48153.20080401
2020-06-10,48082.00000000,49544.98990000,47801.00000000,49549.84920000,7957129.93783044,163.25821364,5291,48739.53818566
2020-06-11,49302.35693000,47000.00000000,46500.00000000,49539.99990000,11237955.67429976,236.96631174,5602,47424.27559336
2020-06-12,47000.00000000,48117.99990000,46999.99000000,48500.00000000,6521802.28447738,135.65165937,4080,48077.57099888
2020-06-13,48120.00000000,47999.99990000,47552.11000000,48120.00000000,1422765.21688960,29.78162953,1220,47773.24946092
2020-06-14,47860.02000000,47700.00000000,47500.00000000,48200.00000000,1747788.56739523,36.52525382,1597,47851.51051950
2020-06-15,47520.01941000,48594.70000000,46112.50000000,48950.00000000,10026398.16343012,209.90069939,5672,47767.34042606
2020-06-16,48594.70000000,49449.85998000,48300.00000000,49899.00000000,10369180.19080692,210.78950511,5008,49192.10842776
2020-06-17,49310.10000000,49315.08592000,49100.00000000,49950.00000000,5077952.75318968,102.48824447,3593,49546.68488517
2020-06-18,49318.56091000,50294.00000000,49300.00000000,50900.00000000,8318106.82404967,165.45112580,5007,50275.31111577
2020-06-19,50250.00000000,49899.80974000,49551.22159000,50769.99999000,5337136.36846267,106.43315172,3431,50145.43196562
2020-06-20,49692.05477000,49781.00000000,49656.85011000,49899.81000000,831034.82901888,16.68772324,1005,49799.17374390
2020-06-21,49781.01000000,49900.00000000,49659.90000000,50290.00000000,1039545.33918345,20.84102735,1093,49879.75504880
2020-06-22,49900.00000000,50898.41092000,49700.00000000,51000.00000000,7165367.33568003,142.13214822,4310,50413.41755131
2020-06-23,50507.62481000,50238.10404000,49750.00001000,50958.99932000,8177841.59666227,162.18685345,3992,50422.34572473
2020-06-24,50237.94301000,49702.00000000,48900.00000000,50237.94301000,7130013.26885976,143.82916670,4281,49572.79133606
2020-06-25,49702.00000000,49731.00000000,48900.00000000,50279.88998000,6464702.66277636,129.97673581,3515,49737.38278617
2020-06-26,49731.00000000,49890.00000000,49259.98990000,50250.00000000,5542474.12573258,110.94629762,2989,49956.36848303
2020-06-27,49890.00000000,49600.00150000,49299.00000000,50050.00000000,2003437.21387602,40.33527788,1431,49669.60237230
2020-06-28,49789.87440000,49700.16000000,49501.11000000,50000.00000000,1063559.05766412,21.36175928,986,49787.99001166
2020-06-29,49700.19336000,49839.50000000,49314.00000000,50062.25000000,4094974.28780210,82.23628021,2749,49795.22757285
2020-06-30,49839.50000000,50147.76992000,49666.99010000,50499.99000000,5876282.72060736,117.23884268,3425,50122.31941462
2020-07-01,50147.74257000,49984.98220000,49710.00000000,50487.00000000,5406996.45917398,107.83970976,3106,50139.19706578
2020-07-02,49984.97407000,49489.99990000,48100.00000000,50000.00000000,10649492.27264798,216.12545280,5031,49274.58628624
2020-07-03,49489.99670000,48999.88947000,48701.00000000,49900.00000000,6852025.76689949,139.05130856,3384,49276.95997871
2020-07-04,48990.00000000,49010.25861000,48842.00004000,49400.00000000,895835.30630822,18.24856875,901,49090.71602167
2020-07-05,49010.27835000,49000.00000000,48720.00000000,49249.88015000,1421691.72979712,29.08860178,1106,48874.52963705
2020-07-06,48810.11585000,49770.00000000,48750.00001000,50050.00000000,7184806.82658278,144.56689356,3803,49698.83940683
2020-07-07,49765.01020000,49889.00000000,49401.00000000,50300.00000000,5984057.38715895,119.82693962,3771,49939.16565119
2020-07-08,49889.00000000,50088.76000000,49750.00001000,51000.00000000,9399561.74552531,186.01147939,5130,50532.15950085
2020-07-09,50088.76000000,49751.91484000,49500.00000000,50685.98915000,7190101.97216141,143.57596824,3987,50078.72877194
2020-07-10,49979.62000000,50045.45661000,49500.00000000,50388.89998000,6410545.28127946,128.46079185,3645,49902.73832941
2020-07-11,49826.01365000,49825.00051000,49710.00035000,50000.00000000,652355.61659775,13.07564938,770,49890.87712887
2020-07-12,49828.49444000,49850.00010000,49750.00000000,50100.00000000,916250.69941552,18.36056954,987,49903.17415913
2020-07-13,50000.00000000,50248.77667000,49751.00018000,50790.00000000,7494152.76141874,149.07609946,4314,50270.65229480
2020-07-14,50248.77000000,50000.04000000,49900.00000000,50500.00000000,7218432.53551715,143.91723306,4100,50156.83238231
2020-07-15,50000.05010000,49867.01000000,49537.77000000,50200.00000000,6768111.39152358,135.66200662,4029,49889.51262147
2020-07-16,49999.99000000,49350.00000000,49030.00002000,50055.35000000,10710609.48676115,216.42803300,5167,49488.08774120
2020-07-17,49272.10853000,49879.97867000,49272.00000000,50200.00000000,5779028.53278654,116.21309201,3302,49727.86140385
2020-07-18,49879.89487000,49640.00010000,49500.00000000,49999.56000000,1017282.57535103,20.45110276,915,49742.18687809
2020-07-19,49790.00000000,49681.10000000,49550.00000000,49894.99999000,911628.69900942,18.35035916,860,49679.06573712
2020-07-20,49681.10000000,49421.00010000,49420.32000000,50000.00000000,6485608.78764092,130.43629919,3728,49722.42257650
2020-07-21,49421.00010000,49250.00000000,49026.00000000,50000.00000000,6264412.43097949,126.70017630,3307,49442.80753127
2020-07-22,49200.00000000,49100.00000000,48200.00000000,49449.69094000,10435902.09347620,214.18536833,4950,48723.69282199
2020-07-23,49100.00000000,50000.00000000,48872.71564000,50100.00000000,7741935.71748931,155.65052057,3599,49739.22148887
2020-07-24,50000.00000000,49954.27654000,49600.00000000,50249.00000000,4696343.33664882,93.95051782,2612,49987.41300869
2020-07-25,49954.32170000,50449.33180000,49954.32160000,50500.77000000,3543485.68570569,70.46036094,2278,50290.48444306
2020-07-26,50194.01001000,51420.00000000,50001.00000000,51500.00000000,7666696.58708739,150.65859807,3931,50887.87951899
2020-07-27,51420.00000000,54250.00000000,50903.22000000,57500.00000000,52149260.11913566,953.97870005,19141,54665.01517948
2020-07-28,54252.80000000,55791.76414000,53900.00000000,57499.00000000,19308976.71557177,343.89994255,7857,56147.07746793
2020-07-29,55987.63958000,57128.51119000,55791.44000000,58400.00000000,19875326.68846926,345.61150504,7933,57507.71140031
2020-07-30,56966.03000000,56899.99000000,56000.01000000,58150.00000000,11170085.46976090,195.67454827,4296,57085.01983787
2020-07-31,56899.98000000,58960.00000000,56781.01000000,59459.00000000,13504289.42664910,230.39287637,6375,58614.17956760
2020-08-01,58960.00000000,61850.02000000,58960.00000000,61992.00000000,14060579.04094655,231.27559801,6988,60795.77422750
2020-08-02,61850.02000000,58538.93000000,57000.00000000,62500.00000000,16033109.98649619,272.00659273,6704,58943.82862191
2020-08-03,58538.91990000,60487.99134000,58190.21000000,61500.00000000,12617145.99599767,208.99942997,6716,60369.28425024
2020-08-04,60155.00000000,59525.00004000,59502.24000000,60674.74998000,5837130.74317970,97.20884870,3836,60047.31895543
2020-08-05,59748.48000000,61960.00000000,59525.00000000,62201.99000000,15825150.82134517,256.97240246,6505,61583.07534136
2020-08-06,61960.05000000,63549.97968000,61805.00000000,64200.49000000,12831509.50891839,202.58102386,7092,63340.13553898
2020-08-07,63233.76390000,63349.98000000,61510.13000000,64000.00000000,8490896.70166033,134.68591655,4529,63042.20158392
2020-08-08,63349.98000000,63690.00000000,63143.16000000,64000.00000000,2936703.56352753,46.05298707,1574,63767.92799702
2020-08-09,63687.39200000,65204.62000000,63200.00000000,65428.12000000,4825717.34621191,75.01981803,2424,64325.90044782
2020-08-10,65300.00000000,65546.67790000,64020.25000000,65800.00000000,14420801.12385958,221.27584064,7057,65171.15055195
2020-08-11,65268.00016000,62000.00000000,61000.00000000,65546.72811000,23123586.76334599,367.08966416,8468,62991.65849918
2020-08-12,62000.00010000,63848.83032000,61500.00000000,64400.00000000,9106780.59624018,143.77891288,4318,63338.77766791
2020-08-13,63847.59350000,63100.69000000,62400.00000000,63969.01686000,8190272.34932378,129.98753988,6026,63008.13414027
2020-08-14,63100.69000000,64355.00000000,63025.00000000,64890.00000000,7701286.28607302,120.22932181,3734,64054.97569256
2020-08-15,64355.00000000,64272.20130000,64000.00003000,64699.99000000,2100139.05415647,32.65257514,1339,64317.71596907
2020-08-16,64272.23000000,64115.24418000,63500.00000000,64499.88000000,1488008.40399715,23.18502275,1096,64179.72585328
2020-08-17,64115.88096000,67677.77000000,64115.88096000,67999.98000000,20721341.35067796,310.48639573,8830,66738.32295064
2020-08-18,67677.75999999,66297.99999000,65300.00000000,67750.00000000,14005222.92311600,209.78825771,5165,66758.85045232
2020-08-19,66160.00000000,65650.00000000,65200.00000000,66499.89950000,13028428.80607312,198.46243564,4718,65646.82512365
2020-08-20,65650.00000000,66875.88520000,65590.00000000,67500.00000000,8760713.89682864,130.88742130,4098,66933.19961395
2020-08-21,66545.19684999,64502.00001000,64500.00000000,66888.48000000,10543534.77302761,160.05234210,4019,65875.54193015
2020-08-22,64999.94099000,65947.96000000,64503.04060000,66700.00000000,2294350.48531782,34.84637256,1127,65841.87439789
2020-08-23,65826.87020999,65870.01964000,65702.00000000,66300.00000000,1045156.99834781,15.85170571,872,65933.40915283
2020-08-24,66080.38509000,66062.00000000,65873.10017999,66925.22000000,6046521.91835008,90.85969028,3171,66547.90369322
2020-08-25,66326.23802000,63651.00003000,62698.58329000,66950.00000000,20402749.09780457,316.91945175,6788,64378.34277808
2020-08-26,63868.99786000,64120.02011000,63350.00001000,65300.00000000,5676820.45280541,88.02630321,3206,64490.04724488
2020-08-27,64120.02187000,63408.20484000,62700.00000000,64979.95743000,9920550.08141796,155.49919344,3724,63798.08063278
2020-08-28,63689.94337000,63050.01021000,62803.95000000,64423.36411000,6980174.24705286,110.25625497,2810,63308.64628906
2020-08-29,63252.52219000,63599.97342000,62700.00000000,63600.00000000,2955841.44009961,46.93696286,1278,62974.70607367
2020-08-30,63599.94836000,63449.53011000,63066.72318000,63660.00000000,1030257.49991309,16.23333048,943,63465.56556477
2020-08-31,63499.00000000,63900.04210000,62850.00000000,65000.00000000,6538843.42148140,101.67005996,3749,64314.34607252
2020-09-01,63939.00000000,64500.00001000,63900.01000000,65490.00000000,7746267.99184627,119.56511839,4156,64787.02230343
2020-09-02,64500.01000000,62299.98000000,61301.00001000,64699.94147000,19012894.94085344,305.55138017,7534,62224.87010294
2020-09-03,62299.98000000,56029.08064000,55000.00000000,62300.00000000,25085224.55420173,430.95908863,11027,58207.90236480
2020-09-04,56028.91448000,56674.28999000,54501.00000000,58339.00000000,15113079.48759042,268.37945877,6635,56312.35548672
2020-09-05,56674.30000000,54799.00000000,54000.00000000,56896.72997000,5399496.68006827,98.13901961,2786,55018.85693912
2020-09-06,54800.00000000,55400.02000000,54509.36000000,55900.00000000,1371651.42115202,24.76697120,1083,55382.28352896
2020-09-07,55599.97373000,55230.00204000,53100.00000000,55781.97000000,4180993.42676116,76.60188750,2180,54580.81469286
2020-09-08,55232.00060000,54389.82815000,53900.10000000,55500.00000000,9433269.29857033,172.23718571,4816,54769.06313630
2020-09-09,54163.00004000,55436.56000000,54005.00000000,55500.99000000,6214456.86607078,112.78523724,3096,55099.91394393
2020-09-10,55438.00000000,55267.53809000,55000.00000000,56002.00000000,6076053.17680658,109.19627182,3383,55643.41232109
2020-09-11,55100.00010000,55973.72990000,54800.00000000,56500.00000000,5254249.22655582,94.49898412,2921,55601.11863090
2020-09-12,55850.00000000,56117.99988000,55780.12931000,56300.00000000,900261.21594525,16.06736280,801,56030.42805412
2020-09-13,56114.99978000,55301.00000000,55300.00000000,56385.76000000,1427407.74007636,25.57393273,893,55814.94857073
2020-09-14,55498.98984000,57715.99237000,55300.00000000,57928.09000000,9019707.70205397,157.97347780,3905,57096.34191552
2020-09-15,57888.73720000,57499.94303000,57100.00000000,58330.00000000,10602739.99407688,183.50054351,3908,57780.42828248
2020-09-16,57499.94170000,58150.00000000,57195.50001000,58900.00000000,8245612.77214842,141.12215509,3489,58428.90343397
2020-09-17,58250.03980000,58049.39931000,57012.00000000,59000.00000000,7642847.77140640,132.06103173,3199,57873.60337326
2020-09-18,57802.15245000,59550.01000000,57800.00000000,59904.61000000,4913638.91551781,83.66058008,2846,58733.02469118
2020-09-19,59500.00000000,59000.00000000,59000.00000000,60999.00000000,2990977.42429303,49.77496687,2056,60089.99327121
2020-09-20,59000.00000000,59550.00000000,58200.00000000,59741.15999000,2175416.17477355,36.94304452,1285,58885.67666901
2020-09-21,59594.66000000,56900.00000000,56402.00000000,59900.00000000,12301094.70735399,213.04635721,4869,57739.05204691
2020-09-22,56901.34331000,58195.78209000,56500.00000000,58579.15000000,5698046.78433965,98.82654813,2642,57657.04552226
2020-09-23,58000.15300000,58002.33865000,57750.00000000,58999.20000000,7540079.35830793,128.97554839,2915,58461.30877077
2020-09-24,58299.52142000,59200.00000000,57900.00000000,59900.00000000,8125404.39331036,137.26915532,3320,59193.22788704
2020-09-25,59299.97980000,59949.98000000,58725.00000000,60500.00000000,7735542.27295038,129.45438457,3178,59754.96541615
2020-09-26,59723.43780000,59852.01000000,59391.09242000,59999.00000000,1075563.50562562,17.99759919,798,59761.49897944
2020-09-27,59854.11000000,60423.10180000,59261.99000000,60600.00000000,1924653.80484756,32.05008350,1234,60051.44432299
2020-09-28,60424.14020000,60600.09000000,60150.50023000,62000.00000000,10241233.10579833,167.06427409,4465,61301.15586700
2020-09-29,60600.09000000,60889.06107000,60562.19000000,61750.00000000,8135679.43430952,133.14342205,3055,61104.62919643
2020-09-30,60889.12014000,60855.00020000,60250.00000000,61600.00000000,10602997.13498792,173.78274374,3102,61012.94585871
2020-10-01,61098.05110000,60493.00000000,59583.02000000,61750.00000000,7765718.79298196,127.95543549,3295,60690.80819617
2020-10-02,60699.59323000,60389.97974000,59619.00000000,60800.00000000,5734003.90446323,95.27236173,2608,60185.38640527
2020-10-03,60389.96983000,60217.85516000,59900.00000000,60497.99999000,649037.05573884,10.78649589,763,60171.26065384
2020-10-04,60218.08935000,60636.06000000,60011.00000000,60890.01000000,987622.87760282,16.30536160,1105,60570.43700293
2020-10-05,60635.61912000,60450.00000000,60058.08000000,60999.90000000,5298393.31187878,87.53987783,2423,60525.48213704
2020-10-06,60449.99993000,59888.97771000,59003.00000000,60635.38937000,5086144.88838408,85.01539404,2660,59826.16378853
2020-10-07,59888.87650000,59890.00000000,59155.00000000,60775.51000000,7925820.51636940,131.58384626,2708,60233.99331790
2020-10-08,60050.22000000,61199.00001000,59706.01000000,62000.00000000,9047126.56654975,147.64478731,4071,61276.30193644
2020-10-09,61199.50000000,63146.99541000,61101.00061000,63250.00000000,10581437.33333967,170.45084304,3899,62079.11409893
2020-10-10,63150.49526000,63050.00000000,62199.99000000,63542.81000000,2923450.42945082,46.37209590,1789,63043.31026475
2020-10-11,63052.00000000,62868.55000000,62500.00000000,63200.00000000,1664787.91373112,26.44016738,971,62964.34851582
2020-10-12,62863.17000000,63177.77004000,62200.00001000,64250.00000000,4496596.19388514,70.79678963,2419,63514.12567413
2020-10-13,63339.99995000,63614.89740000,63177.86146000,64202.00000000,7960055.79699954,124.76533751,3815,63800.21852112
2020-10-14,63800.00000000,64140.25999000,63000.00000000,64499.00000000,9077787.28283618,141.96649163,3287,63943.16840523
2020-10-15,64023.00000000,65000.00000000,63650.00000000,65500.00000000,8883842.64256334,137.21354861,4028,64744.64608311
2020-10-16,65000.00000000,64201.05001000,63800.00000000,65400.00000000,10949255.97639980,169.46903566,3482,64609.18322782
2020-10-17,64201.05001000,64500.00003000,64150.01671000,64800.00000000,606266.72134133,9.40090725,651,64490.23538034
2020-10-18,64500.00004000,64910.00000000,64500.00000000,65160.00000000,1291714.69725584,19.92189170,808,64838.95790156
2020-10-19,64910.00000000,66011.01360000,64801.01000000,66500.00000000,10296879.35341368,156.25664902,4663,65897.22368931
2020-10-20,66011.66780000,67601.01171000,66000.00000000,67620.00000000,11931112.78810567,178.14117909,5173,66975.60243540
2020-10-21,67620.00000000,70010.00002000,66777.77000000,73500.00000000,44968516.35404270,637.39347382,14646,70550.63818559
2020-10-22,70010.00002000,72127.29210999,70010.00000000,73495.89999999,12968995.83901606,179.21483534,6098,72365.63766839
